v1,v2,P1,P2
11.287314553435817,3.141501472990213,3.24249267578125e-05,0.529052734375
9.954799040067655,1.5330184578103578,0.35478663444519043,0.021552085876464844
11.911323534495494,3.258217169614869,0.00083160400390625,0.5199737548828125
10.358185255693495,2.549840193027275,0.0191650390625,0.335479736328125
9.543340578261294,1.5343307343748045,0.2995643615722656,0.0338592529296875
9.134008185650842,2.187129772222017,0.033050537109375,0.2824554443359375
9.399211380708508,2.4718505288600445,0.0104522705078125,0.386566162109375
11.908526081758577,3.2134295457735087,0.001445770263671875,0.5107803344726562
9.399211380708508,2.4304627213300054,0.01275634765625,0.3742828369140625
6.947947689363943,1.3005877931960068,0.166717529296875,0.10888671875
11.305273966073647,2.830298540590066,0.012408256530761719,0.3790435791015625
9.312101417503154,2.2430311774781204,0.0292205810546875,0.2943267822265625
8.355856825990815,1.2207001767680388,0.3735198974609375,0.01331329345703125
11.848529311631006,3.119329631170843,0.0035552978515625,0.46399688720703125
10.593510124450276,1.9428593872257482,0.18975257873535156,0.09111785888671875
9.312101417503154,2.2460118488357823,0.02984619140625,0.290191650390625
10.448420553272175,1.5086496929655298,0.44226837158203125,0.01065826416015625
9.41818584150353,1.9810055328497516,0.08856201171875,0.1764678955078125
9.428037016607597,2.331058198476505,0.022430419921875,0.3203582763671875
11.043046465776257,2.103992240068184,0.1648712158203125,0.11937332153320312
10.768766916960605,2.2865103290724136,0.08332252502441406,0.19637298583984375
7.340244103956069,1.6906418033973436,0.06793212890625,0.23004150390625
11.877685476395612,3.1351282400949807,0.0034332275390625,0.47847747802734375
9.42790358858838,2.5205051600236623,0.0081787109375,0.40789794921875
9.134008185650842,1.648786748456068,0.1915130615234375,0.082000732421875
10.773027298545543,1.9800504421450371,0.18784546852111816,0.09464073181152344
8.473065111689428,1.4620053514386369,0.2257537841796875,0.0612640380859375
11.287314553435817,2.93559209089787,0.005009651184082031,0.4317779541015625
10.46062070354459,2.5527111502577804,0.020153045654296875,0.328582763671875
11.287314553435817,2.4308690890197564,0.07507896423339844,0.214263916015625
9.128120851024377,2.331058198476505,0.01666259765625,0.347412109375
9.399141186012725,2.4718505288600445,0.0095062255859375,0.3917236328125
9.428107211303379,2.331058198476505,0.022125244140625,0.3244781494140625
11.287314553435817,3.141501472990213,1.239776611328125e-05,0.5324783325195312
11.848529311631006,3.119329631170843,0.003452301025390625,0.4683380126953125
11.848529311631006,3.119329631170843,0.003765106201171875,0.46129608154296875
9.428037016607597,2.514031595882606,0.007659912109375,0.410003662109375
7.538004885562701,1.4615069101576834,0.1409912109375,0.122100830078125
9.166010490715484,2.169479684356341,0.037841796875,0.270416259765625
11.923735985447188,3.2196941968925814,0.00177001953125,0.508148193359375
9.741414747582537,1.2802714137948272,0.5423774719238281,0.000797271728515625
9.491579259765633,1.9317188300036892,0.106201171875,0.1512603759765625
9.134008185650842,2.122803033239452,0.043365478515625,0.25634765625
9.15331403678604,1.8125597310746855,0.12298583984375,0.129608154296875
9.134008185650842,2.187129772222017,0.03143310546875,0.2837371826171875
9.312101417503154,2.131166669110573,0.0482330322265625,0.2414093017578125
11.302139407081922,3.141501472990213,9.465217590332031e-05,0.5228958129882812
10.768766916960605,2.7569102292861207,0.008632659912109375,0.3927001953125
6.947947689363943,1.3005877931960068,0.166900634765625,0.108551025390625
8.934479934300446,2.332270684466431,0.0150299072265625,0.36822509765625
9.428037016607597,1.2948281946387492,0.47878026962280273,0.0018243789672851562
10.46062070354459,2.334986515976838,0.056148529052734375,0.237030029296875
